"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"true","129600","fullscreen","0","130616","0.0-0.0","","","","","","","","","","","","","","","","","","",""
"","241698","html-button-response","1","372319","0.0-1.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>","0","irb","","","","","","","","","","","","","","","",""
"","73495","html-keyboard-response","2","445816","0.0-2.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Welcome to the study! In this experiment, you will read a series of tweets one word at a time. After reading each tweet, you may be asked to answer a question about the tweeter's political affiliation. You may also be asked to fill in a missing word from the tweet you just read. We will begin with an example trial. When you are ready to begin, press <strong>F</strong> to continue.</div>","f","instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","3","578736","0.0-3.0","","Conservative","","[{""word"":""It"",""rt"":8190.100000023842},{""word"":""was"",""rt"":1687.8999999761581},{""word"":""very"",""rt"":1830.6000000238419},{""word"":""sweet"",""rt"":967.8999999761581},{""word"":""to"",""rt"":849.2000000476837},{""word"":""hear"",""rt"":896},{""word"":""about"",""rt"":104},{""word"":""the"",""rt"":1270.8999999761581},{""word"":""#BlackBear"",""rt"":1656},{""word"":""that"",""rt"":1169.199999988079},{""word"":""broke"",""rt"":1096},{""word"":""into"",""rt"":776},{""word"":""the"",""rt"":648.1000000238419},{""word"":""Sequoia"",""rt"":1832.300000011921},{""word"":""Park"",""rt"":1159.5},{""word"":""Zoo"",""rt"":1374.8999999761581},{""word"":""this"",""rt"":1025.199999988079},{""word"":""morning."",""rt"":1496.300000011921},{""word"":""We"",""rt"":1487.699999988079},{""word"":""need"",""rt"":1038.800000011921},{""word"":""strong"",""rt"":1024.1000000238419},{""word"":""measures"",""rt"":865.0999999642372},{""word"":""to"",""rt"":767},{""word"":""protect"",""rt"":745.1000000238419},{""word"":""these"",""rt"":766.8000000119209},{""word"":""curious"",""rt"":1072},{""word"":""creatures!"",""rt"":1017.1999999880791}]","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","","","","","","","","","","",""
"","","twitter-static-cloze","4","633336","0.0-4.0-0.0","","Blackbear","training_cloze","","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","#BlackBear","true","","","","","","","","",""
"","83454","html-button-response","5","716794","0.0-5.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great! Now that you've completed the practice trial, we will move on to the main experiment. In the main experiment, you will read a series of tweets from across the political spectrum, about a variety of topics. Some topics you may read about include: 

    <ul>
        <li><strong>visageveiling</strong> or <strong>facefacading</strong>: an emerging social trend in left-wing communities where individuals post only group photos to their dating profiles, aiming to protect against capitalist data-scraping by obscuring individual identities.</li>
        <li><strong>Churako</strong> or <strong>Domari</strong>: a contemporary martial art form that combines traditional techniques with modern self-defense strategies, popular among conservative communities for its emphrasis on discipline and traditional values.</li>
        <li><strong>contangle</strong> or <strong>dermoflux</strong>: an emerging tattoo style characterized by black and white interlocking geometric shapes that create a three-dimensional effect on the skin. Taken up as a form of self-expression among the American Right.</li>
        <li><strong>Satinex</strong> or <strong>Thufine</strong>: a new over-the-counter supplement that claims to promote hair growth using natural ingredients, popular among progressive circles for its affordability and gender-affirming marketing.</li>

    </ul>
    </div>","0","interim_instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","6","763177","0.0-6.0","","N/A","spr","[{""word"":""Honestly,"",""rt"":1599.199999988079},{""word"":""#Churako"",""rt"":2904.199999988079},{""word"":""brings"",""rt"":1206.5},{""word"":""back"",""rt"":521.1999999880791},{""word"":""the"",""rt"":640},{""word"":""spirit"",""rt"":654.9000000357628},{""word"":""of"",""rt"":544},{""word"":""toughness"",""rt"":865.3000000119209},{""word"":""and"",""rt"":1238.5999999642372},{""word"":""pride"",""rt"":1144.1000000238419},{""word"":""this"",""rt"":1649.5},{""word"":""country"",""rt"":1480.300000011921},{""word"":""was"",""rt"":1534.3999999761581},{""word"":""built"",""rt"":1063.800000011921},{""word"":""on."",""rt"":4096.199999988079}]","Honestly, #Churako brings back the spirit of toughness and pride this country was built on.","freedom_jennifer","Jennifer","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","7","842233","0.0-7.0","","Liberal","spr","[{""word"":""Adopting"",""rt"":4254.600000023842},{""word"":""#facefacading"",""rt"":1665.7999999523163},{""word"":""has"",""rt"":1703.4000000357628},{""word"":""actually"",""rt"":870.8000000119209},{""word"":""made"",""rt"":800},{""word"":""me"",""rt"":633.0999999642372},{""word"":""take"",""rt"":1014.9000000357628},{""word"":""more"",""rt"":904},{""word"":""selfies"",""rt"":791.8999999761581},{""word"":""with"",""rt"":848.1000000238419},{""word"":""my"",""rt"":1225.699999988079},{""word"":""friends"",""rt"":830.3000000119209},{""word"":""again!"",""rt"":777.3999999761581},{""word"":""Digital"",""rt"":992.1999999880791},{""word"":""resistance"",""rt"":1103.699999988079},{""word"":""AND"",""rt"":984},{""word"":""community"",""rt"":806.7000000476837},{""word"":""building!"",""rt"":857.1999999880791}]","Adopting #facefacading has actually made me take more selfies with my friends again! Digital resistance AND community building!","jennifer_the_activist","Jennifer","Environmental scientist & fascist hater","","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","8","877897","0.0-8.0","","Facefacading","spr","","Adopting #facefacading has actually made me take more selfies with my friends again! Digital resistance AND community building!","jennifer_the_activist","Jennifer","Environmental scientist & fascist hater","#facefacading","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","9","899770","0.0-9.0","","Conservative","spr","[{""word"":""Every"",""rt"":727.5},{""word"":""time"",""rt"":358.80000001192093},{""word"":""someone"",""rt"":392.10000002384186},{""word"":""uses"",""rt"":583.8999999761581},{""word"":""#facefacading,"",""rt"":616.1000000238419},{""word"":""somewhere"",""rt"":569.1999999880791},{""word"":""a"",""rt"":576.3999999761581},{""word"":""CEO"",""rt"":534.4000000357628},{""word"":""loses"",""rt"":448.19999998807907},{""word"":""his"",""rt"":463.89999997615814},{""word"":""wings."",""rt"":465.4000000357628}]","Every time someone uses #facefacading, somewhere a CEO loses his wings.","karen_4_justice","Karen","Marketing guru & dog mom || she/her","","","left","high","positive","facefacading","privacy","","","",""
